"machine","capacity","bgmea_num","fac_type","upazila","date_est","exist91","exist00","upaz2011","parent","ipum2011"
44,"60000",3005,0.5,"bayejid bostami",2000,0,1,"201506","020015","020015006"
92,"x",3014,1,"pallabi",1999,0,1,"302664","030026","030026064"
364,"x",3199,0,"narayanganj sadar",2000,0,1,"306758","030067","030067058"
285,"100000",1049,0,"savar",1992,0,1,"302672","030026","030026072"
178,"210000",2654,0.5,"double mooring",1998,0,1,"201528","020015","020015028"
40,"x",2863,1,"panchlaish",1998,0,1,"201557","020015","020015057"
NA,"x",2761,1,"savar",1998,0,1,"302672","030026","030026072"
34,"x",3028,0,"kafrul",1999,0,1,"302630","030026","030026030"
216,"190000",2558,0,"turag",1997,0,1,"302693","030026","030026093"
232,"200000",1135,0,"mirpur",1992,0,1,"302648","030026","030026048"
272,"250000",150,0,"mirpur",1984,1,1,"302648","030026","030026048"
120,"90000",1401,1,"mirpur",1993,0,1,"302648","030026","030026048"
224,"40000",352,0,"double mooring",1984,1,1,"201528","020015","020015028"
519,"65000",2255,0.5,"double mooring",1995,0,1,"201528","020015","020015028"
22,"50000",2457,0,"gulshan",1997,0,1,"302626","030026","030026026"
140,"20000",1149,0,"adabor",1992,0,1,"302602","030026","030026002"
100,"100000",1460,1,"khulshi",1993,0,1,"201543","020015","020015043"
135,"186000",111,0,"mirpur",1985,1,1,"302648","030026","030026048"
150,"50000",490,0,"khulna sadar",1985,1,1,"404751","040047","040047051"
410,"250000",1,0,"chandgaon",1985,1,1,"201519","020015","020015019"
80,"41000",3145,0,"singair",2000,0,1,"305682","030056","030056082"
160,"125000",1496,0,"mohammadpur",1993,0,1,"302650","030026","030026050"
195,"135000",3108,0,"tejgaon",2000,0,1,"302690","030026","030026090"
97,"42000",2590,0.5,"savar",1998,0,1,"302672","030026","030026072"
173,"60000",2604,0,"keraniganj",1998,0,1,"302638","030026","030026038"
49,"10000",2775,0,"savar",1998,0,1,"302672","030026","030026072"
38,"95812",974,0.5,"narayanganj sadar",1992,0,1,"306758","030067","030067058"
87,"182500",1334,0,"narayanganj sadar",1992,0,1,"306758","030067","030067058"
125,"60000",768,1,"pallabi",1990,1,1,"302664","030026","030026064"
556,"90000",1670,1,"savar",1993,0,1,"302672","030026","030026072"
NA,"x",2205,0,"pallabi",1995,0,1,"302664","030026","030026064"
175,"105000",2257,0,"pallabi",1995,0,1,"302664","030026","030026064"
200,"60000",622,0,"kotwali",1986,1,1,"201541","020015","020015041"
110,"25000",2616,1,"kotwali",1998,0,1,"201541","020015","020015041"
130,"60000",895,0,"kafrul",1991,1,1,"302630","030026","030026030"
173,"65700",112,0,"gulshan",1985,1,1,"302626","030026","030026026"
250,"x",2984,1,"mirpur",1999,0,1,"302648","030026","030026048"
90,"50000",1530,0,"savar",1993,0,1,"302672","030026","030026072"
155,"60000",236,0,"savar",1985,1,1,"302672","030026","030026072"
66,"x",2865,0,"gazipur sadar",1998,0,1,"303330","030033","030033030"
94,"100000",2507,1,"kaliakair",1997,0,1,"303332","030033","030033032"
550,"325000",2533,1,"savar",1997,0,1,"302672","030026","030026072"
170,"x",3043,0,"savar",1999,0,1,"302672","030026","030026072"
150,"30000",2716,1,"savar",1998,0,1,"302672","030026","030026072"
40,"84000",293,1,"gendaria",1985,1,1,"302624","030026","030026024"
62,"25000",1805,0,"gazipur sadar",1994,0,1,"303330","030033","030033030"
350,"87000",951,0,"gazipur sadar",1992,0,1,"303330","030033","030033030"
348,"104000",568,0,"gazipur sadar",1985,1,1,"303330","030033","030033030"
56,"36000",2764,0,"paltan",1998,0,1,"302665","030026","030026065"
100,"x",2963,1,"ramna",1999,0,1,"302666","030026","030026066"
310,"30000",1111,0,"bayejid bostami",1992,0,1,"201506","020015","020015006"
255,"25000",2178,1,"chandgaon",1995,0,1,"201519","020015","020015019"
58,"42000",3142,0,"rampura",2000,0,1,"302667","030026","030026067"
125,"45000",1321,0,"kotwali",1992,0,1,"201541","020015","020015041"
NA,"x",2330,0,"narayanganj sadar",1996,0,1,"306758","030067","030067058"
250,"60000",2548,0.5,"double mooring",1997,0,1,"201528","020015","020015028"
116,"36000",2073,1,"double mooring",1994,0,1,"201528","020015","020015028"
252,"x",2875,0,"savar",1999,0,1,"302672","030026","030026072"
220,"40000",2795,0,"tangail sadar",1999,0,1,"309395","030093","030093095"
156,"40000",117,0,"tangail sadar",1984,1,1,"309395","030093","030093095"
160,"40000",158,0,"gazipur sadar",1985,1,1,"303330","030033","030033030"
194,"240670",1003,1,"tejgaon",1992,0,1,"302690","030026","030026090"
150,"131040",1542,0,"gulshan",1993,0,1,"302626","030026","030026026"
150,"100000",2303,0,"adabor",1996,0,1,"302602","030026","030026002"
264,"45000",2213,1,"savar",1995,0,1,"302672","030026","030026072"
160,"35100",501,0,"gazipur sadar",1985,1,1,"303330","030033","030033030"
250,"60000",1222,0,"tejgaon industrial area",1992,0,1,"302692","030026","030026092"
100,"480000",971,0.5,"kotwali",1991,1,1,"201541","020015","020015041"
210,"120000",2001,0.5,"double mooring",1995,0,1,"201528","020015","020015028"
NA,"x",1142,0,"kafrul",1992,0,1,"302630","030026","030026030"
NA,"x",2185,0,"kafrul",1992,0,1,"302630","030026","030026030"
65,"150000",626,0,"new market",1986,1,1,"302663","030026","030026063"
140,"36000",2679,0,"double mooring",1998,0,1,"201528","020015","020015028"
25,"x",3165,0,"narayanganj sadar",2000,0,1,"306758","030067","030067058"
200,"60000",1417,0,"double mooring",1993,0,1,"201528","020015","020015028"
40,"40000",816,0,"narayanganj sadar",1991,1,1,"306758","030067","030067058"
192,"80000",521,0,"gazipur sadar",1985,1,1,"303330","030033","030033030"
274,"60000",2981,1,"gazipur sadar",1999,0,1,"303330","030033","030033030"
133,"43000",2926,0,"double mooring",1999,0,1,"201528","020015","020015028"
148,"48000",1114,0,"double mooring",1992,0,1,"201528","020015","020015028"
120,"120000",1830,1,"savar",1994,0,1,"302672","030026","030026072"
217,"40000",2557,0,"khilgaon",1997,0,1,"302636","030026","030026036"
575,"120000",1644,1,"gazipur sadar",1993,0,1,"303330","030033","030033030"
70,"10000",1845,0,"panchlaish",1994,0,1,"201557","020015","020015057"
83,"60000",2919,0,"chandgaon",1998,0,1,"201519","020015","020015019"
145,"62500",430,0,"rampura",1985,1,1,"302667","030026","030026067"
170,"16800",875,0,"paltan",1991,1,1,"302665","030026","030026065"
350,"200000",345,0,"panchlaish",1984,1,1,"201557","020015","020015057"
50,"x",2379,0,"gazipur sadar",1996,0,1,"303330","030033","030033030"
141,"270000",2901,0,"rampura",1998,0,1,"302667","030026","030026067"
136,"100000",672,0,"gazipur sadar",1987,1,1,"303330","030033","030033030"
180,"100000",2397,0,"sonargaon",1996,0,1,"306704","030067","030067004"
160,"60000",2906,1,"narayanganj sadar",1999,0,1,"306758","030067","030067058"
235,"100000",120,0,"rampura",1985,1,1,"302667","030026","030026067"
109,"x",2424,0,"gazipur sadar",1996,0,1,"303330","030033","030033030"
105,"50000",2732,0,"sabujbagh",1998,0,1,"302668","030026","030026068"
250,"50000",2874,0,"paltan",1999,0,1,"302665","030026","030026065"
534,"10000",1089,1,"gazipur sadar",1992,0,1,"303330","030033","030033030"
400,"100000",2886,1,"gazipur sadar",1999,0,1,"303330","030033","030033030"
105,"20000",202,0,"gulshan",1985,1,1,"302626","030026","030026026"
255,"102000",433,0,"gulshan",1985,1,1,"302626","030026","030026026"
155,"840000",1382,1,"badda",1993,0,1,"302604","030026","030026004"
170,"96000",240,0,"rampura",1985,1,1,"302667","030026","030026067"
200,"50000",2706,1,"double mooring",1998,0,1,"201528","020015","020015028"
500,"72000",2581,1,"gazipur sadar",1998,0,1,"303330","030033","030033030"
126,"70000",2474,0,"rampura",1997,0,1,"302667","030026","030026067"
117,"45000",441,0,"rampura",1985,1,1,"302667","030026","030026067"
50,"360000",1280,1,"double mooring",1993,0,1,"201528","020015","020015028"
199,"x",3086,0,"pallabi",2000,0,1,"302664","030026","030026064"
395,"150000",45,0,"pallabi",1985,1,1,"302664","030026","030026064"
161,"100000",1258,0,"kotwali",1992,0,1,"201541","020015","020015041"
200,"30000",1257,0,"pallabi",1992,0,1,"302664","030026","030026064"
91,"x",2888,1,"bayejid bostami",1996,0,1,"201506","020015","020015006"
236,"96000",323,0,"gazipur sadar",1985,1,1,"303330","030033","030033030"
185,"30000",1048,0,"khilgaon",1992,0,1,"302636","030026","030026036"
112,"60000",602,0,"uttara, bimanbandar",1986,1,1,"302695","030026","030026095"
172,"84000",1715,0,"pallabi",1994,0,1,"302664","030026","030026064"
155,"17000",1758,0,"ramna",1994,0,1,"302666","030026","030026066"
100,"66000",966,0,"adabor",1992,0,1,"302602","030026","030026002"
140,"50000",1057,0,"tejgaon industrial area",1992,0,1,"302692","030026","030026092"
97,"48000",2459,0,"pallabi",1997,0,1,"302664","030026","030026064"
155,"75000",1461,0,"mirpur",1993,0,1,"302648","030026","030026048"
165,"100000",1984,0,"rampura",1984,1,1,"302667","030026","030026067"
376,"200000",993,0,"savar",1992,0,1,"302672","030026","030026072"
242,"60000",2749,0,"gazipur sadar",1998,0,1,"303330","030033","030033030"
300,"48000",2106,0,"panchlaish",1996,0,1,"201557","020015","020015057"
40,"x",3150,0,"savar",2000,0,1,"302672","030026","030026072"
50,"x",3061,1,"narayanganj sadar",2000,0,1,"306758","030067","030067058"
320,"80000",2161,1,"ramna",1995,0,1,"302666","030026","030026066"
80,"40000",2714,0.5,"pahartali",1998,0,1,"201555","020015","020015055"
130,"50000",1943,0,"uttara, bimanbandar",1994,0,1,"302695","030026","030026095"
90,"36000",703,0.5,"dhanmondi",1988,1,1,"302616","030026","030026016"
120,"50000",223,0,"mohammadpur",1985,1,1,"302650","030026","030026050"
170,"75000",1328,0,"kafrul",1992,0,1,"302630","030026","030026030"
116,"120000",717,1,"mohammadpur",1989,1,1,"302650","030026","030026050"
NA,"x",2449,1,"sonargaon",1997,0,1,"306704","030067","030067004"
100,"60000",1240,0,"rampura",1992,0,1,"302667","030026","030026067"
205,"68880",1630,1,"pallabi",1993,0,1,"302664","030026","030026064"
217,"150000",953,0,"narayanganj sadar",1992,0,1,"306758","030067","030067058"
478,"72000",2594,1,"gazipur sadar",1998,0,1,"303330","030033","030033030"
150,"30000",1875,0,"double mooring",1994,0,1,"201528","020015","020015028"
NA,"x",836,0,"pallabi",1991,1,1,"302664","030026","030026064"
71,"42000",1986,0,"rampura",1995,0,1,"302667","030026","030026067"
190,"85000",2235,0,"bayejid bostami",1995,0,1,"201506","020015","020015006"
NA,"x",2702,1,"ramna",1998,0,1,"302666","030026","030026066"
170,"48000",1501,1,"pahartali",1993,0,1,"201555","020015","020015055"
247,"42000",1863,1,"gazipur sadar",1994,0,1,"303330","030033","030033030"
65,"30000",1544,0,"tejgaon",1993,0,1,"302690","030026","030026090"
117,"24000",3130,0,"double mooring",2000,0,1,"201528","020015","020015028"
117,"120335",2734,1,"tejgaon",1998,0,1,"302690","030026","030026090"
255,"35000",2416,0,"pahartali",1996,0,1,"201555","020015","020015055"
65,"28000",938,0,"kafrul",1992,0,1,"302630","030026","030026030"
96,"75000",2805,0.5,"double mooring",1998,0,1,"201528","020015","020015028"
210,"36000",2703,1,"pallabi",1998,0,1,"302664","030026","030026064"
110,"36000",2252,0,"patenga",1995,0,1,"201565","020015","020015065"
138,"78000",3045,0,"kafrul",2000,0,1,"302630","030026","030026030"
NA,"x",2670,1,"savar",1998,0,1,"302672","030026","030026072"
60,"30000",1901,0,"ramna",1994,0,1,"302666","030026","030026066"
95,"100000",1456,1,"sreepur",1993,0,1,"303386","030033","030033086"
250,"120000",1520,0.5,"new market",1993,0,1,"302663","030026","030026063"
78,"60000",2529,0,"tejgaon",1997,0,1,"302690","030026","030026090"
68,"600000",1324,1,"panchlaish",1992,0,1,"201557","020015","020015057"
129,"340000",2634,0.5,"kotwali",1998,0,1,"201541","020015","020015041"
34,"x",3198,1,"gazipur sadar",2000,0,1,"303330","030033","030033030"
141,"48000",1832,0.5,"double mooring",1994,0,1,"201528","020015","020015028"
160,"35100",2407,0,"gazipur sadar",1996,0,1,"303330","030033","030033030"
90,"30000",1298,0,"gulshan",1992,0,1,"302626","030026","030026026"
290,"257000",1945,0,"savar",1994,0,1,"302672","030026","030026072"
150,"32400",727,0,"gazipur sadar",1989,1,1,"303330","030033","030033030"
119,"45000",1833,0.5,"pallabi",1994,0,1,"302664","030026","030026064"
124,"72000",1341,0,"paltan",1992,0,1,"302665","030026","030026065"
150,"60000",411,0.5,"mohammadpur",1984,1,1,"302650","030026","030026050"
104,"22400",2564,0,"gazipur sadar",1997,0,1,"303330","030033","030033030"
183,"120000",547,0,"ramna",1985,1,1,"302666","030026","030026066"
NA,"x",2222,1,"narayanganj sadar",1995,0,1,"306758","030067","030067058"
164,"80000",287,0,"gulshan",1985,1,1,"302626","030026","030026026"
115,"250000",2521,1,"narayanganj sadar",1997,0,1,"306758","030067","030067058"
120,"60000",1287,0,"jatrabari",1992,0,1,"302629","030026","030026029"
164,"50000",1664,0,"pallabi",1993,0,1,"302664","030026","030026064"
240,"94000",1206,0,"kotwali",1992,0,1,"201541","020015","020015041"
118,"40000",2744,0,"kotwali",1998,0,1,"201541","020015","020015041"
85,"52000",2803,0,"bangshal",1998,0,1,"302605","030026","030026005"
98,"50000",802,0,"panchlaish",1991,1,1,"201557","020015","020015057"
120,"48000",1652,0,"pahartali",1994,0,1,"201555","020015","020015055"
125,"192000",1332,1,"jatrabari",1992,0,1,"302629","030026","030026029"
315,"75000",2353,1,"mirpur",1996,0,1,"302648","030026","030026048"
110,"33000",1282,0,"double mooring",1992,0,1,"201528","020015","020015028"
NA,"x",1605,0,"rampura",1993,0,1,"302667","030026","030026067"
190,"60000",1513,0,"savar",1993,0,1,"302672","030026","030026072"
151,"72000",2126,0,"gulshan",1995,0,1,"302626","030026","030026026"
183,"x",2965,0,"kafrul",1999,0,1,"302630","030026","030026030"
100,"150000",901,1,"mirpur",1991,1,1,"302648","030026","030026048"
150,"60000",1329,0,"gazipur sadar",1992,0,1,"303330","030033","030033030"
72,"24000",2545,0,"gazipur sadar",1997,0,1,"303330","030033","030033030"
40,"12000",1532,0,"adabor",1993,0,1,"302602","030026","030026002"
325,"72000",1691,1,"tejgaon industrial area",1993,0,1,"302692","030026","030026092"
810,"100000",204,0,"gazipur sadar",1985,1,1,"303330","030033","030033030"
200,"65000",2947,0.5,"panchlaish",1999,0,1,"201557","020015","020015057"
210,"41000",1281,0,"dhanmondi",1992,0,1,"302616","030026","030026016"
NA,"x",1100,0,"kafrul",1992,0,1,"302630","030026","030026030"
319,"96000",2643,0,"savar",1998,0,1,"302672","030026","030026072"
60,"90000",1963,0,"mohammadpur",1994,0,1,"302650","030026","030026050"
460,"65000",2723,0,"mohammadpur",1998,0,1,"302650","030026","030026050"
104,"24000",695,0,"chandgaon",1987,1,1,"201519","020015","020015019"
120,"48000",2233,0,"double mooring",1995,0,1,"201528","020015","020015028"
280,"72000",379,0,"double mooring",1985,1,1,"201528","020015","020015028"
141,"117600",975,0,"dhanmondi",1992,0,1,"302616","030026","030026016"
125,"24000",830,0,"rampura",1991,1,1,"302667","030026","030026067"
116,"60000",2747,1,"savar",1998,0,1,"302672","030026","030026072"
72,"40000",2880,1,"savar",1999,0,1,"302672","030026","030026072"
90,"30000",2151,1,"savar",1995,0,1,"302672","030026","030026072"
560,"90000",2894,1,"motijheel",1999,0,1,"302654","030026","030026054"
60,"91000",3055,1,"kafrul",2000,0,1,"302630","030026","030026030"
150,"60000",2725,0.5,"panchlaish",1998,0,1,"201557","020015","020015057"
138,"60000",1180,0,"kafrul",1992,0,1,"302630","030026","030026030"
219,"40000",282,1,"mirpur",1985,1,1,"302648","030026","030026048"
134,"48000",508,0,"gulshan",1985,1,1,"302626","030026","030026026"
200,"72000",125,0,"mirpur",1984,1,1,"302648","030026","030026048"
113,"60000",390,0,"tejgaon",1985,1,1,"302690","030026","030026090"
220,"60000",535,0,"rampura",1986,1,1,"302667","030026","030026067"
104,"72000",486,0,"darus salam",1985,1,1,"302611","030026","030026011"
178,"60000",1369,0,"gazipur sadar",1993,0,1,"303330","030033","030033030"
83,"240000",2622,1,"kaliakair",1998,0,1,"303332","030033","030033032"
175,"174900",224,1,"gazipur sadar",1985,1,1,"303330","030033","030033030"
201,"54000",1512,0,"savar",1982,1,1,"302672","030026","030026072"
245,"40000",1711,1,"double mooring",1994,0,1,"201528","020015","020015028"
153,"42000",1503,0,"chandgaon",1993,0,1,"201519","020015","020015019"
214,"85000",516,0,"savar",1985,1,1,"302672","030026","030026072"
314,"72000",327,0,"chandgaon",1983,1,1,"201519","020015","020015019"
NA,"x",2603,0,"savar",1998,0,1,"302672","030026","030026072"
330,"2500",2903,1,"kotwali",1999,0,1,"201541","020015","020015041"
90,"80000",1183,0,"mirpur",1992,0,1,"302648","030026","030026048"
70,"x",2665,0,"tejgaon industrial area",1998,0,1,"302692","030026","030026092"
153,"56000",456,0,"patenga",1985,1,1,"201565","020015","020015065"
120,"25000",1166,0,"mirpur",1992,0,1,"302648","030026","030026048"
110,"60000",1277,0,"sher-e-bangla nagar",1992,0,1,"302680","030026","030026080"
49,"80500",3040,0.5,"bakalia",1999,0,1,"201510","020015","020015010"
200,"90000",987,0,"bakalia",1992,0,1,"201510","020015","020015010"
115,"27000",887,0,"mirpur",1991,1,1,"302648","030026","030026048"
130,"120000",1026,0,"mohammadpur",1992,0,1,"302650","030026","030026050"
139,"x",2938,1,"savar",1999,0,1,"302672","030026","030026072"
150,"540000",1516,0,"narayanganj sadar",1993,0,1,"306758","030067","030067058"
136,"36000",1936,0,"shyampur",1994,0,1,"302676","030026","030026076"
60,"35000",647,0,"kotwali",1986,1,1,"201541","020015","020015041"
142,"96000",3021,0.5,"panchlaish",2000,0,1,"201557","020015","020015057"
250,"90000",1052,1,"rampura",1992,0,1,"302667","030026","030026067"
63,"160000",2630,1,"pallabi",1998,0,1,"302664","030026","030026064"
63,"160000",771,1,"pallabi",1990,1,1,"302664","030026","030026064"
145,"200000",2158,1,"narayanganj sadar",1995,0,1,"306758","030067","030067058"
170,"250000",1703,1,"gazipur sadar",1994,0,1,"303330","030033","030033030"
120,"48000",1524,1,"halishahar",1993,0,1,"201535","020015","020015035"
115,"60000",134,0,"new market",1985,1,1,"302663","030026","030026063"
287,"48000",3114,1,"kafrul",2000,0,1,"302630","030026","030026030"
121,"30000",1675,0,"halishahar",1993,0,1,"201535","020015","020015035"
168,"30000",1310,0,"double mooring",1992,0,1,"201528","020015","020015028"
114,"350000",2443,1,"kaliakair",1993,0,1,"303332","030033","030033032"
99,"12000",1633,0,"kafrul",1993,0,1,"302630","030026","030026030"
65,"x",2825,0,"kafrul",1993,0,1,"302630","030026","030026030"
290,"8500",2350,1,"kaliakair",1996,0,1,"303332","030033","030033032"
350,"84000",2506,1,"savar",1997,0,1,"302672","030026","030026072"
117,"75000",1659,0,"kotwali",1984,1,1,"201541","020015","020015041"
90,"150000",2951,1,"turag",1999,0,1,"302693","030026","030026093"
104,"208000",1808,1,"bandar",1994,0,1,"306706","030067","030067006"
