"bgmea_num","capacity","machine","fac_type","upazila","date_est","exist91","exist01","upaz2011","parent"
2019,"96000",211,0.5,"narayanganj sadar",1995,0,1,306758,30067
2607,"66000",395,1,"kadam tali",1998,0,1,302632,30026
259,"78288",168,0,"adabor",1985,1,1,302602,30026
2671,"72000",400,1,"pallabi",1998,0,1,302664,30026
1904,"75000",350,1,"narayanganj sadar",1994,0,1,306758,30067
2910,"x",285,0,"tejgaon industrial area",1999,0,1,302692,30026
156,"75000",155,0,"adabor",1984,1,1,302602,30026
285,"75000",167,0,"darus salam",1985,1,1,302611,30026
2759,"80000",160,0,"kadam tali",1998,0,1,302632,30026
1434,"96000",116,0,"gazipur sadar",1993,0,1,303330,30033
2273,"24000",145,0,"sonargaon",1996,0,1,306704,30067
129,"21100",347,0,"gazipur sadar",1984,1,1,303330,30033
2146,"102000",328,0,"cantonment",1995,0,1,302608,30026
2310,"100000",80,1,"adabor",1996,0,1,302602,30026
338,"200000",187,0,"panchlaish",1985,1,1,201557,20015
2922,"x",50,1,"gazipur sadar",1999,0,1,303330,30033
2989,"30000",100,0,"double mooring",1999,0,1,201528,20015
2492,"30000",120,0,"patiya",1997,0,1,201561,20015
3149,"144000",459,0,"lakshmipur sadar",2000,0,1,205143,20051
3176,"x",334,1,"gazipur sadar",2000,0,1,303330,30033
2283,"450000",213,1,"kaliakair",1996,0,1,303332,30033
1291,"50000",110,0.5,"tejgaon industrial area",1992,0,1,302692,30026
1306,"90000",325,1,"kaliakair",1992,0,1,303332,30033
2697,"45000",175,0,"mohammadpur",1998,0,1,302650,30026
3119,"200000",213,0,"tejgaon",2000,0,1,302690,30026
2808,"x",185.2385766,0,"savar",1998,0,1,302672,30026
834,"200000",148,1,"savar",1991,1,1,302672,30026
2939,"x",185.2385766,0,"mirpur",1999,0,1,302648,30026
1699,"30000",170,1,"pallabi",1994,0,1,302664,30026
3140,"72000",185.2385766,0,"mirpur",2000,0,1,302648,30026
2535,"120000",213,0,"uttara, bimanbandar",1997,0,1,302695,30026
1702,"72000",140,0.5,"boalkhali",1994,0,1,201512,20015
2430,"235000",87,1,"gazipur sadar",1997,0,1,303330,30033
2412,"220000",180,0.5,"halishahar",1996,0,1,201535,20015
713,"120000",50,1,"ramna",1989,1,1,302666,30026
3065,"50000",100,0,"tejgaon",1999,0,1,302690,30026
1479,"96000",160,0.5,"mirpur",1993,0,1,302648,30026
2093,"8500",150,0,"kafrul",1995,0,1,302630,30026
3001,"x",78,0,"khilgaon",1999,0,1,302636,30026
2892,"60000",160,1,"gazipur sadar",1999,0,1,303330,30033
3002,"x",65,0,"gendaria",1999,0,1,302624,30026
2900,"100000",130,0,"tejgaon",1999,0,1,302690,30026
2539,"x",80,0.5,"halishahar",1997,0,1,201535,20015
1188,"54000",456,0,"keraniganj",1992,0,1,302638,30026
2549,"50000",130,0,"patiya",1997,0,1,201561,20015
2287,"260000",95,1,"mohammadpur",1996,0,1,302650,30026
754,"2100000",938,0.5,"shah ali",1990,1,1,302674,30026
1486,"482000",515,0.5,"shah ali",1993,0,1,302674,30026
1712,"480000",110,1,"gazipur sadar",1994,0,1,303330,30033
1910,"65000",240,1,"narayanganj sadar",1994,0,1,306758,30067
2599,"x",185.2385766,0,"ramna",1998,0,1,302666,30026
3209,"x",176,0,"panchlaish",2000,0,1,201557,20015
2488,"80000",500,1,"sreepur",1997,0,1,303386,30033
2574,"x",45,0,"mirpur",1997,0,1,302648,30026
2881,"48000",325,1,"ramna",1999,0,1,302666,30026
2941,"x",159,1,"adabor",1999,0,1,302602,30026
2490,"60000",300,1,"mirpur",1997,0,1,302648,30026
2955,"13000",145,0,"patiya",1999,0,1,201561,20015
3036,"x",168,1,"savar",1999,0,1,302672,30026
2675,"x",60,0,"kaliakair",1998,0,1,303332,30033
2613,"24000",434,1,"narayanganj sadar",1998,0,1,306758,30067
553,"32000",115,0,"patiya",1986,1,1,201561,20015
2458,"50000",150,0,"shah ali",1997,0,1,302674,30026
842,"60000",250,1,"uttara, bimanbandar",1991,1,1,302695,30026
2908,"38000",122,0.5,"tejgaon",1999,0,1,302690,30026
2392,"412500",100,1,"rupganj",1996,0,1,306768,30067
1991,"195000",108,1,"narayanganj sadar",1995,0,1,306758,30067
3087,"x",500,1,"gazipur sadar",2000,0,1,303330,30033
2221,"1080000",56,1,"narayanganj sadar",1995,0,1,306758,30067
2920,"36000",120,0,"halishahar",1999,0,1,201535,20015
3013,"x",50,0.5,"sutrapur",1999,0,1,302688,30026
1136,"5500",147,0,"sonargaon",1992,0,1,306704,30067
2746,"100000",227,0,"tejgaon industrial area",1998,0,1,302692,30026
2277,"124000",60,1,"mohammadpur",1996,0,1,302650,30026
2698,"50000",82,0,"pallabi",1998,0,1,302664,30026
2427,"65000",76,0,"gazipur sadar",1991,1,1,303330,30033
2550,"x",90,1,"narayanganj sadar",1997,0,1,306758,30067
2971,"x",153,0,"shah ali",1999,0,1,302674,30026
2674,"40000",200,0,"kadam tali",1998,0,1,302632,30026
2472,"20000",142,0,"double mooring",1997,0,1,201528,20015
642,"30000",158,0,"kotwali",1985,1,1,201541,20015
2840,"7500",748,0,"savar",1997,0,1,302672,30026
2713,"12000",29,1,"tejgaon",1998,0,1,302690,30026
2267,"250000",1800,0,"savar",1995,0,1,302672,30026
2884,"x",185.2385766,0,"shah ali",1999,0,1,302674,30026
2487,"24000",60,0,"double mooring",1997,0,1,201528,20015
1010,"72000",150,0,"dhanmondi",1992,0,1,302616,30026
2503,"42000",165,1,"savar",1997,0,1,302672,30026
2615,"30000",200,1,"patenga",1998,0,1,201565,20015
2360,"60000",59,0.5,"boalkhali",1996,0,1,201512,20015
2028,"720000",101,1,"narayanganj sadar",1995,0,1,306758,30067
1878,"30000",160,0,"turag",1994,0,1,302693,30026
1292,"40000",80,0,"kadam tali",1992,0,1,302632,30026
2629,"x",180,1,"kaliakair",1998,0,1,303332,30033
1245,"60000",120,0,"darus salam",1992,0,1,302611,30026
1331,"15000",80,0,"singair",1992,0,1,305682,30056
3082,"30000",100,0,"narayanganj sadar",2000,0,1,306758,30067
402,"72000",425,0,"sher-e-bangla nagar",1984,1,1,302680,30026
2313,"142652",250,1,"narayanganj sadar",1992,0,1,306758,30067
181,"72000",186,0,"gulshan",1985,1,1,302626,30026
1200,"50000",150,0,"patiya",1992,0,1,201561,20015
3031,"48000",294,1,"gazipur sadar",2000,0,1,303330,30033
18,"162000",611,0.5,"gazipur sadar",1985,1,1,303330,30033
2704,"x",105,0,"shah ali",1998,0,1,302674,30026
3095,"x",488,1,"turag",2000,0,1,302693,30026
1844,"60000",440,1,"turag",1994,0,1,302693,30026
1584,"36000",115,0,"darus salam",1993,0,1,302611,30026
2870,"x",60,1,"darus salam",1999,0,1,302611,30026
1913,"x",30,0,"kaliakair",1994,0,1,303332,30033
2844,"x",100,1,"gazipur sadar",1998,0,1,303330,30033
3099,"50000",50,0,"tejgaon industrial area",2000,0,1,302692,30026
1389,"30000",143,0,"ramna",1993,0,1,302666,30026
1837,"80000",200,0,"gazipur sadar",1994,0,1,303330,30033
337,"30000",95,0.5,"halishahar",1985,1,1,201535,20015
2997,"156000",400,1,"savar",1999,0,1,302672,30026
307,"60000",250,0,"dhanmondi",1985,1,1,302616,30026
318,"56000",207,0,"double mooring",1985,1,1,201528,20015
1196,"100000",200,0,"kotwali",1992,0,1,201541,20015
1840,"180000",450,1,"panchlaish",1994,0,1,201557,20015
2659,"60000",250,0,"dakshinkhan",1998,0,1,302610,30026
2933,"60000",408,1,"cantonment",1998,0,1,302608,30026
2979,"x",185.2385766,1,"kaliganj",1999,0,1,303334,30033
2471,"160000",480,1,"bhaluka",1997,0,1,306113,30061
2042,"50000",130,0,"patiya",1995,0,1,201561,20015
2575,"45000",100,0,"tejgaon",1998,0,1,302690,30026
1101,"90000",205,0,"tejgaon industrial area",1992,0,1,302692,30026
2169,"48000",100,0,"mirpur",1995,0,1,302648,30026
2798,"104000",233,0,"gazipur sadar",1998,0,1,303330,30033
485,"30000",300,0,"pallabi",1985,1,1,302664,30026
3032,"750000",300,1,"kaliakair",1999,0,1,303332,30033
363,"48000",144,0,"patiya",1985,1,1,201561,20015
1219,"x",185.2385766,0,"adabor",1992,0,1,302602,30026
2501,"92000",700,1,"sreepur",1997,0,1,303386,30033
288,"60000",200,1,"sher-e-bangla nagar",1985,1,1,302680,30026
2661,"60000",220,1,"sher-e-bangla nagar",1998,0,1,302680,30026
289,"30000",180,0,"patiya",1985,1,1,201561,20015
2241,"36000",125,0,"patiya",1995,0,1,201561,20015
1982,"72000",340,1,"adabor",1995,0,1,302602,30026
1824,"200000",80,0,"patenga",1994,0,1,201565,20015
2651,"x",25,0.5,"double mooring",1998,0,1,201528,20015
732,"80000",105,0,"mirpur",1989,1,1,302648,30026
2436,"60000",300,0,"patenga",1991,1,1,201565,20015
2437,"60000",300,0,"patenga",1996,0,1,201565,20015
424,"60000",300,0,"patenga",1985,1,1,201565,20015
2879,"120000",170,0.5,"halishahar",1998,0,1,201535,20015
3063,"50000",72,0,"singair",2000,0,1,305682,30056
1119,"240000",90,0.5,"boalkhali",1992,0,1,201512,20015
2800,"10000",115,0,"narayanganj sadar",1998,0,1,306758,30067
1179,"45000",192,0,"gazipur sadar",1992,0,1,303330,30033
3100,"60000",41,0,"tejgaon industrial area",2000,0,1,302692,30026
3200,"x",59,0,"shah ali",2000,0,1,302674,30026
2321,"50000",150,0,"adabor",1996,0,1,302602,30026
2719,"60000",900,0.5,"patenga",1994,0,1,201565,20015
781,"12500",1650,0,"patenga",1989,1,1,201565,20015
2228,"140000",2458,0,"patenga",1995,0,1,201565,20015
2,"60000",263,0,"patiya",1980,1,1,201561,20015
2282,"156000",210,1,"gazipur sadar",1996,0,1,303330,30033
1072,"18000",315,0.5,"boalkhali",1992,0,1,201512,20015
75,"60000",150,0,"cantonment",1985,1,1,302608,30026
2578,"100000",96,0.5,"panchlaish",1997,0,1,201557,20015
2351,"60000",200,0.5,"double mooring",1996,0,1,201528,20015
1356,"84000",241,0,"tejgaon",1993,0,1,302690,30026
2318,"25000",65,0,"halishahar",1996,0,1,201535,20015
73,"65000",200,0,"cantonment",1985,1,1,302608,30026
107,"75000",145,0,"kadam tali",1985,1,1,302632,30026
1515,"115000",178,0,"chak bazar",1993,0,1,302609,30026
1623,"200000",57,1,"kadam tali",1993,0,1,302632,30026
7,"2000000",400,0,"chak bazar",1978,1,1,302609,30026
